SS : 0.11694058154235146 =====
(('S', ('regular', 'a')), ('S', ('attendees', 'regular')))
(('D', ('that', ' ')), ('D', ('that', ' ')))
distanced align	(('D', ('that', ' ')), ('D', ('is', ' ')))
distanced align	(('D', ('is', ' ')), ('D', ('actually', ' ')))
distanced align	(('D', ('actually', ' ')), ('D', ('a', ' ')))
distanced align	(('D', ('a', ' ')), ('D', ('good', ' ')))
distanced align	(('D', ('good', ' ')), ('D', ('thing', ' ')))
distanced align	(('D', ('thing', ' ')), ('D', ('because', ' ')))
distanced align	(('D', ('because', ' ')), ('D', ('sometimes', ' ')))
distanced align	(('D', ('intimacy', ' ')), ('D', ('that', ' ')))
distanced align	(('D', ('that', ' ')), ('D', ('you', ' ')))
distanced align	(('D', ('you', ' ')), ('D', ('gather', ' ')))
distanced align	(('D', ('gather', ' ')), ('D', ('from', ' ')))
distanced align	(('D', ('from', ' ')), ('D', ('having', ' ')))
distanced align	(('D', ('having', ' ')), ('D', ('only', ' ')))
distanced align	(('D', ('only', ' ')), ('D', ('a', ' ')))
distanced align	(('D', ('a', ' ')), ('D', ('few', ' ')))
distanced align	(('D', ('few', ' ')), ('D', ('hundred', ' ')))
distanced align	(('D', ('hundred', ' ')), ('D', ('people', ' ')))
distanced align	(('D', ('people', ' ')), ('D', ('cannot', ' ')))
distanced align	(('D', ('cannot', ' ')), ('D', ('be', ' ')))
distanced align	(('D', ('be', ' ')), ('D', ('replicated', ' ')))
distanced align	(('D', ('replicated', ' ')), ('D', ('when', ' ')))
distanced align	(('D', ('when', ' ')), ('D', ('you', ' ')))
distanced align	(('D', ('you', ' ')), ('D', ('let', ' ')))
distanced align	(('D', ('let', ' ')), ('D', ('it', ' ')))
distanced align	(('D', ('it', ' ')), ('D', ('grow', ' ')))
distanced align	(('D', ('thousands', ' ')), ('D', ('of', ' ')))
distanced align	(('D', ('of', ' ')), ('D', ('people', ' ')))
distanced align	(('D', ('people', ' ')), ('D', ('at', ' ')))
distanced align	(('D', ('at', ' ')), ('D', ('the', ' ')))
distanced align	(('D', ('the', ' ')), ('D', ('same', ' ')))
distanced align	(('D', ('i', ' ')), ('D', ('am', ' ')))
distanced align	(('D', ('am', ' ')), ('D', ('honored', ' ')))
distanced align	(('D', ('honored', ' ')), ('D', ('to', ' ')))
distanced align	(('D', ('to', ' ')), ('D', ('be', ' ')))
distanced align	(('D', ('be', ' ')), ('D', ('here', ' ')))
distanced align	(('D', ('here', ' ')), ('D', ('to', ' ')))
distanced align	(('D', ('to', ' ')), ('D', ('welcome', ' ')))
distanced align	(('D', ('welcome', ' ')), ('D', ('you', ' ')))
distanced align	(('D', ('you', ' ')), ('D', ('to', ' ')))
distanced align	(('D', ('to', ' ')), ('D', ('it', ' ')))
distanced align	(('D', ('it', ' ')), ('D', ('and', ' ')))
distanced align	(('D', ('and', ' ')), ('D', ('i', ' ')))
distanced align	(('D', ('i', ' ')), ('D', ('wish', ' ')))
distanced align	(('D', ('wish', ' ')), ('D', ('you', ' ')))
distanced align	(('D', ('you', ' ')), ('D', ('the', ' ')))
distanced align	(('D', ('the', ' ')), ('D', ('richest', ' ')))
distanced align	(('D', ('richest', ' ')), ('D', ('of', ' ')))
distanced align	(('D', ('of', ' ')), ('D', ('ca', ' ')))
distanced align	(('D', ('ca', ' ')), ('D', ('discussions', ' ')))
distanced align	(('D', ('discussions', ' ')), ('D', ('and', ' ')))
distanced align	(('D', ('[clapping]', ' ')), ('D', ('male', ' ')))

I : 0.0031605562579013905 =====
stop words missing	('I', (' ', 'of'))
stop words missing	('I', (' ', 'the'))
stop words missing	('I', (' ', 'but'))
stop words missing	('I', (' ', 'a'))
('I', (' ', 'knew'))

D : 0.004424778761061947 =====
('D', ('eh', ' '))
stop words missing	('D', ('at', ' '))
('D', ('[laughing]', ' '))
stop words missing	('D', ('at', ' '))
stop words missing	('D', ('at', ' '))
('D', ('um', ' '))
stop words missing	('D', ('very', ' '))

S : 0.02654867256637168 =====
inflection	('S', ('its', "it's"))
('S', ('a', 'that'))
quasi-homophone	('S', ('and', 'an'))
('S', ('eh', 'then'))
homophone	('S', ('of', 'off'))
quasi-homophone	('S', ('one', 'won'))
('S', ('cross', 'cost'))
homophone	('S', ('this', 'thus'))
('S', ('im', "i'm"))
inflection	('S', ('its', "it's"))
inflection	('S', ('its', "it's"))
homophone	('S', ('date', 'data'))
homophone	('S', ('to', 'too'))
quasi-homophone	('S', ('eighth', 'eight'))
('S', ('held', 'that'))
('S', ('im', "i'm"))
homophone	('S', ('extent', 'extend'))
('S', ('it', 'city'))
('S', ('a', 'that'))
quasi-homophone	('S', ('eh', 'the'))
quasi-homophone	('S', ('eh', 'egg'))
('S', ('im', "i'm"))
quasi-homophone	('S', ('to', 'the'))
quasi-homophone	('S', ('plenary', 'planet'))
inflection	('S', ('called', 'call'))
('S', ('cruz', 'close'))
('S', ('have', "i'm"))
inflection	('S', ('its', "it's"))
inflection	('S', ('its', "it's"))
('S', ('dont', "don't"))
quasi-homophone	('S', ('the', 'that'))
quasi-homophone	('S', ('eh', 'egg'))
homophone	('S', ('honored', 'honoured'))
inflection	('S', ('open', 'opened'))
homophone	('S', ('americas', "america's"))
quasi-homophone	('S', ('at', 'in'))
inflection	('S', ('university', 'universe'))
quasi-homophone	('S', ('eh', 'in'))
homophone	('N', ('', ''))
quasi-homophone	('S', ('this', 'the'))
homophone	('N', ('', ''))
('S', ('so', 'and'))

